Transaction ID,Date,Time,Store Name,Store Type,Region,Brand,Product,Quantity,Unit Price,Total,Payment Method
TRX-000110,2025-06-15,13:21:37,"Santo Domingo Store",sari-sari,Region IV-A,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-000111,2025-05-22,06:45:57,"Santo Domingo Store",sari-sari,Region IV-A,Mighty,"Mighty Red 10s",2,65,130,GCash
TRX-000111,2025-05-22,06:45:57,"Santo Domingo Store",sari-sari,Region IV-A,Hope,"Hope Luxury Red 20s",2,120,240,GCash
TRX-000111,2025-05-22,06:45:57,"Santo Domingo Store",sari-sari,Region IV-A,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-000112,2025-06-04,18:07:03,"Lapaz Market",grocery,Region VI,Winston,"Winston Blue 20s",1,150,150,Cash
TRX-000112,2025-06-04,18:07:03,"Lapaz Market",grocery,Region VI,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-000113,2025-06-21,13:32:42,"Mang Juan Sari-Sari",sari-sari,NCR,Mevius,"Mevius Blue 20s",1,160,160,GCash
TRX-000113,2025-06-21,13:32:42,"Mang Juan Sari-Sari",sari-sari,NCR,Winston,"Winston Lights 20s",2,150,300,GCash
TRX-000114,2025-04-11,17:35:46,"CDO Central Store",grocery,Region X,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-000115,2025-05-26,07:24:35,"Mandalagan Store",sari-sari,Region VI,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-000115,2025-05-26,07:24:35,"Mandalagan Store",sari-sari,Region VI,Fortune,"Fortune Menthol 20s",2,130,260,Maya
TRX-000116,2025-06-24,18:29:37,"Ate Rose Store",sari-sari,NCR,Winston,"Winston Lights 20s",1,150,150,Cash
TRX-000116,2025-06-24,18:29:37,"Ate Rose Store",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000117,2025-05-20,18:31:26,"Matina Market",sari-sari,Region XI,Mighty,"Mighty Red 10s",2,65,130,Cash
TRX-000118,2025-07-01,08:01:35,"Lahug Store",sari-sari,Region VII,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-000118,2025-07-01,08:01:35,"Lahug Store",sari-sari,Region VII,Marlboro,"Marlboro Red 20s",1,160,160,GCash
TRX-000118,2025-07-01,08:01:35,"Lahug Store",sari-sari,Region VII,Mighty,"Mighty Red 20s",2,130,260,GCash
TRX-000119,2025-05-26,07:15:21,"Davao Central",grocery,Region XI,Fortune,"Fortune Menthol 20s",1,130,130,Cash
TRX-000119,2025-05-26,07:15:21,"Davao Central",grocery,Region XI,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-000119,2025-05-26,07:15:21,"Davao Central",grocery,Region XI,Marlboro,"Marlboro Gold 20s",2,160,320,Cash
TRX-000120,2025-05-12,07:50:41,"Cotabato Central",grocery,BARMM,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-000121,2025-06-25,20:05:44,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-000121,2025-06-25,20:05:44,"CDO Central Store",grocery,Region X,Mighty,"Mighty Premium 20s",2,140,280,GCash
TRX-000122,2025-04-25,08:26:53,"GenSan Central",grocery,Region XII,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000122,2025-04-25,08:26:53,"GenSan Central",grocery,Region XII,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000123,2025-05-15,06:46:05,"Real Convenience",convenience,Region IV-A,Mighty,"Mighty Menthol 20s",1,130,130,Maya
TRX-000123,2025-05-15,06:46:05,"Real Convenience",convenience,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-000124,2025-06-01,08:54:55,"Bel-Air Mini Mart",mini-mart,NCR,Mevius,"Mevius Blue 20s",2,160,320,GCash
TRX-000125,2025-06-13,08:41:09,"Mandaue Central",grocery,Region VII,Mighty,"Mighty Menthol 20s",1,130,130,Cash
TRX-000126,2025-06-01,13:29:32,"Naga Express Mart",convenience,Region V,Winston,"Winston Lights 20s",2,150,300,Cash
TRX-000127,2025-05-15,18:09:45,"Zamboanga Central",grocery,Region IX,Mevius,"Mevius Purple 20s",2,160,320,Cash
TRX-000127,2025-05-15,18:09:45,"Zamboanga Central",grocery,Region IX,Fortune,"Fortune Menthol 20s",2,130,260,Cash
TRX-000127,2025-05-15,18:09:45,"Zamboanga Central",grocery,Region IX,More,"More Menthol 20s",1,140,140,Cash
TRX-000128,2025-06-11,06:02:15,"Clark Convenience",convenience,Region III,Winston,"Winston Red 10s",2,75,150,GCash
TRX-000128,2025-06-11,06:02:15,"Clark Convenience",convenience,Region III,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000128,2025-06-11,06:02:15,"Clark Convenience",convenience,Region III,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000129,2025-06-10,13:55:08,"Buhangin Store",sari-sari,Region XI,Mighty,"Mighty Red 20s",1,130,130,Cash
TRX-000129,2025-06-10,13:55:08,"Buhangin Store",sari-sari,Region XI,Mevius,"Mevius Blue 20s",1,160,160,Cash
TRX-000129,2025-06-10,13:55:08,"Buhangin Store",sari-sari,Region XI,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000130,2025-04-26,06:41:13,"Butuan Central",grocery,Region XIII,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000130,2025-04-26,06:41:13,"Butuan Central",grocery,Region XIII,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000130,2025-04-26,06:41:13,"Butuan Central",grocery,Region XIII,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-000131,2025-04-11,19:21:45,"Heights Store",sari-sari,Region IV-A,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000132,2025-05-05,06:06:48,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Gold 20s",2,160,320,Cash
TRX-000132,2025-05-05,06:06:48,"Butuan Central",grocery,Region XIII,Camel,"Camel Blue 20s",1,155,155,Cash
TRX-000133,2025-05-29,08:05:57,"Mandalagan Store",sari-sari,Region VI,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000134,2025-06-28,08:08:32,"Zamboanga Central",grocery,Region IX,Mevius,"Mevius Blue 20s",2,160,320,Cash
TRX-000135,2025-05-01,19:17:05,"Tacloban Central",grocery,Region VIII,Fortune,"Fortune Menthol 20s",1,130,130,GCash
TRX-000135,2025-05-01,19:17:05,"Tacloban Central",grocery,Region VIII,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-000135,2025-05-01,19:17:05,"Tacloban Central",grocery,Region VIII,Mevius,"Mevius Purple 20s",1,160,160,GCash
TRX-000136,2025-06-16,08:53:47,"Romblon Store",sari-sari,MIMAROPA,Marlboro,"Marlboro Gold 20s",1,160,160,Cash
TRX-000136,2025-06-16,08:53:47,"Romblon Store",sari-sari,MIMAROPA,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000137,2025-04-23,20:50:28,"Mang Juan Sari-Sari",sari-sari,NCR,Mighty,"Mighty Red 10s",2,65,130,GCash
TRX-000137,2025-04-23,20:50:28,"Mang Juan Sari-Sari",sari-sari,NCR,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000138,2025-04-02,07:12:42,"Lapaz Market",grocery,Region VI,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000139,2025-05-02,17:35:52,"Legazpi Central",grocery,Region V,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000139,2025-05-02,17:35:52,"Legazpi Central",grocery,Region V,Mighty,"Mighty Premium 20s",1,140,140,GCash
TRX-000140,2025-05-27,06:53:03,"Lacson Mart",convenience,Region VI,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-000141,2025-05-31,17:05:24,"Legazpi Central",grocery,Region V,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000142,2025-05-09,12:04:33,"BGC Express Mart",convenience,NCR,Marlboro,"Marlboro Gold 20s",2,160,320,Maya
TRX-000143,2025-06-17,17:25:32,"Mandaue Central",grocery,Region VII,Winston,"Winston Red 10s",1,75,75,Maya
TRX-000143,2025-06-17,17:25:32,"Mandaue Central",grocery,Region VII,Mevius,"Mevius Purple 20s",1,160,160,Maya
TRX-000144,2025-05-13,18:39:55,"Vigan Central Store",sari-sari,Region I,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-000144,2025-05-13,18:39:55,"Vigan Central Store",sari-sari,Region I,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000144,2025-05-13,18:39:55,"Vigan Central Store",sari-sari,Region I,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000145,2025-04-11,06:41:27,"Mandaue Central",grocery,Region VII,Camel,"Camel Menthol 20s",2,155,310,GCash
TRX-000145,2025-04-11,06:41:27,"Mandaue Central",grocery,Region VII,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000145,2025-04-11,06:41:27,"Mandaue Central",grocery,Region VII,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000146,2025-05-12,20:38:36,"CDO Central Store",grocery,Region X,Mighty,"Mighty Premium 20s",1,140,140,Cash
TRX-000147,2025-06-27,06:39:48,"Ortigas Store",grocery,NCR,Philip Morris,"Philip Morris Red 20s",1,140,140,Maya
TRX-000148,2025-04-16,19:31:04,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000149,2025-05-15,07:13:53,"Romblon Store",sari-sari,MIMAROPA,Winston,"Winston Red 20s",2,150,300,GCash
TRX-000149,2025-05-15,07:13:53,"Romblon Store",sari-sari,MIMAROPA,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-000149,2025-05-15,07:13:53,"Romblon Store",sari-sari,MIMAROPA,Fortune,"Fortune Red 20s",1,130,130,GCash
TRX-000150,2025-05-30,17:37:27,"Matina Market",sari-sari,Region XI,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-000151,2025-05-29,17:35:11,"GenSan Central",grocery,Region XII,Winston,"Winston Blue 20s",1,150,150,Maya
TRX-000151,2025-05-29,17:35:11,"GenSan Central",grocery,Region XII,Winston,"Winston Menthol 20s",2,150,300,Maya
TRX-000152,2025-06-02,18:51:55,"GenSan Central",grocery,Region XII,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000153,2025-05-02,18:42:47,"Ate Rose Store",sari-sari,NCR,Mighty,"Mighty Red 10s",1,65,65,Maya
TRX-000153,2025-05-02,18:42:47,"Ate Rose Store",sari-sari,NCR,Fortune,"Fortune Red 20s",2,130,260,Maya
TRX-000153,2025-05-02,18:42:47,"Ate Rose Store",sari-sari,NCR,Mighty,"Mighty Menthol 20s",2,130,260,Maya
TRX-000154,2025-05-01,07:49:51,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Premium 20s",1,140,140,Cash
TRX-000154,2025-05-01,07:49:51,"Zamboanga Central",grocery,Region IX,Mighty,"Mighty Red 20s",2,130,260,Cash
TRX-000154,2025-05-01,07:49:51,"Zamboanga Central",grocery,Region IX,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-000155,2025-05-09,17:45:13,"Mandalagan Store",sari-sari,Region VI,Mevius,"Mevius Sky Blue 20s",2,160,320,Cash
TRX-000155,2025-05-09,17:45:13,"Mandalagan Store",sari-sari,Region VI,Philip Morris,"Philip Morris Red 20s",1,140,140,Cash
TRX-000156,2025-05-09,17:52:21,"Cubao Central Store",sari-sari,NCR,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-000157,2025-04-15,07:04:00,"Real Convenience",convenience,Region IV-A,More,"More Menthol 20s",1,140,140,Maya
TRX-000158,2025-06-10,19:50:06,"Laoag Express Mart",grocery,Region I,More,"More Menthol 20s",2,140,280,GCash
TRX-000159,2025-04-27,06:06:04,"Ortigas Store",grocery,NCR,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000159,2025-04-27,06:06:04,"Ortigas Store",grocery,NCR,Winston,"Winston Blue 20s",1,150,150,GCash
TRX-000160,2025-04-20,13:04:19,"Clark Convenience",convenience,Region III,Marlboro,"Marlboro Ice Blast 20s",1,165,165,GCash
TRX-000160,2025-04-20,13:04:19,"Clark Convenience",convenience,Region III,Fortune,"Fortune Red 20s",2,130,260,GCash
TRX-000161,2025-06-06,20:18:05,"Lapaz Market",grocery,Region VI,Mevius,"Mevius Blue 20s",2,160,320,Cash
TRX-000161,2025-06-06,20:18:05,"Lapaz Market",grocery,Region VI,Winston,"Winston Blue 20s",2,150,300,Cash
TRX-000162,2025-06-05,08:15:12,"Davao Central",grocery,Region XI,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-000163,2025-06-01,13:50:48,"Mactan Store",sari-sari,Region VII,Camel,"Camel Yellow 20s",1,155,155,GCash
TRX-000163,2025-06-01,13:50:48,"Mactan Store",sari-sari,Region VII,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000164,2025-04-05,07:39:11,"Palawan Central Store",grocery,Region IV-B,Camel,"Camel Blue 20s",2,155,310,Cash
TRX-000164,2025-04-05,07:39:11,"Palawan Central Store",grocery,Region IV-B,Mevius,"Mevius Sky Blue 20s",2,160,320,Cash
TRX-000164,2025-04-05,07:39:11,"Palawan Central Store",grocery,Region IV-B,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000165,2025-05-05,20:39:08,"Zamboanga Central",grocery,Region IX,Winston,"Winston Red 10s",2,75,150,Cash
TRX-000165,2025-05-05,20:39:08,"Zamboanga Central",grocery,Region IX,Philip Morris,"Philip Morris Red 20s",2,140,280,Cash
TRX-000165,2025-05-05,20:39:08,"Zamboanga Central",grocery,Region IX,Philip Morris,"Philip Morris Red 20s",1,140,140,Cash
TRX-000166,2025-04-05,06:22:21,"Mabolo Store",sari-sari,Region VII,Camel,"Camel Yellow 20s",1,155,155,GCash
TRX-000166,2025-04-05,06:22:21,"Mabolo Store",sari-sari,Region VII,Marlboro,"Marlboro Red 20s",2,160,320,GCash
TRX-000167,2025-05-30,12:09:08,"Romblon Store",sari-sari,MIMAROPA,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-000167,2025-05-30,12:09:08,"Romblon Store",sari-sari,MIMAROPA,Winston,"Winston Red 20s",1,150,150,Maya
TRX-000167,2025-05-30,12:09:08,"Romblon Store",sari-sari,MIMAROPA,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-000168,2025-05-10,08:38:35,"Zamboanga Central",grocery,Region IX,Winston,"Winston Red 10s",2,75,150,Maya
TRX-000168,2025-05-10,08:38:35,"Zamboanga Central",grocery,Region IX,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-000168,2025-05-10,08:38:35,"Zamboanga Central",grocery,Region IX,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Maya
TRX-000169,2025-06-19,20:32:09,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Gold 20s",1,160,160,GCash
TRX-000169,2025-06-19,20:32:09,"Butuan Central",grocery,Region XIII,Mighty,"Mighty Premium 20s",2,140,280,GCash
TRX-000169,2025-06-19,20:32:09,"Butuan Central",grocery,Region XIII,Philip Morris,"Philip Morris Red 20s",2,140,280,GCash
TRX-000170,2025-04-05,17:36:31,"Cubao Central Store",sari-sari,NCR,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000170,2025-04-05,17:36:31,"Cubao Central Store",sari-sari,NCR,Fortune,"Fortune Menthol 20s",2,130,260,Cash
TRX-000171,2025-04-29,06:49:54,"BGC Express Mart",convenience,NCR,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-000171,2025-04-29,06:49:54,"BGC Express Mart",convenience,NCR,Mevius,"Mevius Blue 20s",2,160,320,Maya
TRX-000172,2025-04-03,07:07:48,"Butuan Central",grocery,Region XIII,Marlboro,"Marlboro Red 20s",1,160,160,GCash
TRX-000172,2025-04-03,07:07:48,"Butuan Central",grocery,Region XIII,Winston,"Winston Red 10s",2,75,150,GCash
TRX-000172,2025-04-03,07:07:48,"Butuan Central",grocery,Region XIII,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000173,2025-06-24,06:24:41,"CDO Central Store",grocery,Region X,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000173,2025-06-24,06:24:41,"CDO Central Store",grocery,Region X,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000173,2025-06-24,06:24:41,"CDO Central Store",grocery,Region X,Camel,"Camel Blue 20s",2,155,310,GCash
TRX-000174,2025-05-21,18:09:35,"Butuan Central",grocery,Region XIII,Camel,"Camel Blue 20s",1,155,155,GCash
TRX-000175,2025-04-21,12:57:51,"Highway Store",sari-sari,Region III,Mighty,"Mighty Red 20s",2,130,260,Maya
TRX-000176,2025-06-14,20:09:12,"Grace Sari-Sari",sari-sari,NCR,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-000176,2025-06-14,20:09:12,"Grace Sari-Sari",sari-sari,NCR,Winston,"Winston Menthol 20s",1,150,150,Maya
TRX-000177,2025-05-31,17:50:00,"Laoag Express Mart",grocery,Region I,Winston,"Winston Red 20s",2,150,300,GCash
TRX-000177,2025-05-31,17:50:00,"Laoag Express Mart",grocery,Region I,Mevius,"Mevius Sky Blue 20s",1,160,160,GCash
TRX-000177,2025-05-31,17:50:00,"Laoag Express Mart",grocery,Region I,Winston,"Winston Menthol 20s",2,150,300,GCash
TRX-000178,2025-04-15,06:09:49,"Ortigas Store",grocery,NCR,Winston,"Winston Red 10s",1,75,75,GCash
TRX-000179,2025-06-21,12:36:05,"Tacloban Central",grocery,Region VIII,Winston,"Winston Menthol 20s",1,150,150,GCash
TRX-000179,2025-06-21,12:36:05,"Tacloban Central",grocery,Region VIII,Winston,"Winston Blue 20s",2,150,300,GCash
TRX-000179,2025-06-21,12:36:05,"Tacloban Central",grocery,Region VIII,More,"More Menthol 20s",1,140,140,GCash
TRX-000180,2025-06-01,06:00:55,"Apokon Store",sari-sari,Region XI,Camel,"Camel Menthol 20s",1,155,155,GCash
TRX-000181,2025-06-20,08:06:04,"Legazpi Central",grocery,Region V,Mevius,"Mevius Purple 20s",2,160,320,Cash
TRX-000181,2025-06-20,08:06:04,"Legazpi Central",grocery,Region V,Mighty,"Mighty Red 20s",2,130,260,Cash
TRX-000182,2025-06-06,07:55:56,"Matina Market",sari-sari,Region XI,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000182,2025-06-06,07:55:56,"Matina Market",sari-sari,Region XI,Winston,"Winston Menthol 20s",1,150,150,Cash
TRX-000182,2025-06-06,07:55:56,"Matina Market",sari-sari,Region XI,Camel,"Camel Yellow 20s",1,155,155,Cash
TRX-000183,2025-05-26,06:21:17,"Ate Rose Store",sari-sari,NCR,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000183,2025-05-26,06:21:17,"Ate Rose Store",sari-sari,NCR,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000183,2025-05-26,06:21:17,"Ate Rose Store",sari-sari,NCR,Mighty,"Mighty Red 10s",1,65,65,Cash
TRX-000184,2025-05-09,20:03:06,"Commonwealth Mart",grocery,NCR,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-000184,2025-05-09,20:03:06,"Commonwealth Mart",grocery,NCR,Winston,"Winston Lights 20s",1,150,150,Maya
TRX-000185,2025-06-07,06:30:35,"Davao Central",grocery,Region XI,Mevius,"Mevius Sky Blue 20s",2,160,320,GCash
TRX-000186,2025-04-18,08:12:36,"Matina Market",sari-sari,Region XI,Mighty,"Mighty Red 10s",2,65,130,Maya
TRX-000187,2025-04-16,17:47:04,"Santo Domingo Store",sari-sari,Region IV-A,Marlboro,"Marlboro Red 20s",1,160,160,Cash
TRX-000187,2025-04-16,17:47:04,"Santo Domingo Store",sari-sari,Region IV-A,Mighty,"Mighty Menthol 20s",1,130,130,Cash
TRX-000187,2025-04-16,17:47:04,"Santo Domingo Store",sari-sari,Region IV-A,Mighty,"Mighty Premium 20s",1,140,140,Cash
TRX-000188,2025-06-29,20:40:25,"Vigan Central Store",sari-sari,Region I,Winston,"Winston Lights 20s",1,150,150,GCash
TRX-000189,2025-05-31,18:31:57,"Mandaue Central",grocery,Region VII,Winston,"Winston Menthol 20s",2,150,300,Cash
TRX-000189,2025-05-31,18:31:57,"Mandaue Central",grocery,Region VII,More,"More Menthol 20s",1,140,140,Cash
TRX-000190,2025-05-05,13:18:32,"Mandaue Central",grocery,Region VII,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Cash
TRX-000190,2025-05-05,13:18:32,"Mandaue Central",grocery,Region VII,Philip Morris,"Philip Morris Red 20s",1,140,140,Cash
TRX-000191,2025-04-26,20:17:36,"Mandalagan Store",sari-sari,Region VI,Mighty,"Mighty Premium 20s",1,140,140,Maya
TRX-000191,2025-04-26,20:17:36,"Mandalagan Store",sari-sari,Region VI,Mighty,"Mighty Red 10s",1,65,65,Maya
TRX-000192,2025-06-02,17:53:56,"Mabolo Store",sari-sari,Region VII,Marlboro,"Marlboro Red 20s",1,160,160,Maya
TRX-000192,2025-06-02,17:53:56,"Mabolo Store",sari-sari,Region VII,Winston,"Winston Blue 20s",2,150,300,Maya
TRX-000193,2025-05-05,17:27:32,"Legazpi Central",grocery,Region V,Fortune,"Fortune Menthol 20s",2,130,260,Cash
TRX-000193,2025-05-05,17:27:32,"Legazpi Central",grocery,Region V,Mevius,"Mevius Purple 20s",1,160,160,Cash
TRX-000194,2025-05-28,12:34:51,"Cubao Central Store",sari-sari,NCR,Marlboro,"Marlboro Gold 20s",2,160,320,GCash
TRX-000194,2025-05-28,12:34:51,"Cubao Central Store",sari-sari,NCR,Winston,"Winston Blue 20s",1,150,150,GCash
TRX-000195,2025-05-18,19:54:04,"Cogeo Mart",grocery,Region IV-A,Mevius,"Mevius Sky Blue 20s",2,160,320,Maya
TRX-000195,2025-05-18,19:54:04,"Cogeo Mart",grocery,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-000196,2025-04-30,17:11:42,"Real Convenience",convenience,Region IV-A,Mevius,"Mevius Blue 20s",2,160,320,Cash
TRX-000197,2025-04-28,18:49:57,"GenSan Central",grocery,Region XII,Philip Morris,"Philip Morris Red 20s",1,140,140,GCash
TRX-000198,2025-05-29,18:39:10,"Bel-Air Mini Mart",mini-mart,NCR,Fortune,"Fortune Menthol 20s",2,130,260,GCash
TRX-000198,2025-05-29,18:39:10,"Bel-Air Mini Mart",mini-mart,NCR,Mighty,"Mighty Premium 20s",2,140,280,GCash
TRX-000198,2025-05-29,18:39:10,"Bel-Air Mini Mart",mini-mart,NCR,Mighty,"Mighty Menthol 20s",2,130,260,GCash
TRX-000199,2025-05-14,19:53:51,"Davao Central",grocery,Region XI,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-000199,2025-05-14,19:53:51,"Davao Central",grocery,Region XI,More,"More Menthol 20s",2,140,280,Maya
TRX-000200,2025-04-13,17:09:33,"Dolores Mart",sari-sari,Region III,Winston,"Winston Red 10s",1,75,75,GCash
TRX-000201,2025-05-28,07:29:41,"Apokon Store",sari-sari,Region XI,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-000201,2025-05-28,07:29:41,"Apokon Store",sari-sari,Region XI,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-000201,2025-05-28,07:29:41,"Apokon Store",sari-sari,Region XI,Camel,"Camel Menthol 20s",2,155,310,Cash
TRX-000202,2025-06-11,17:09:29,"Ate Rose Store",sari-sari,NCR,Hope,"Hope Luxury Red 20s",1,120,120,Cash
TRX-000202,2025-06-11,17:09:29,"Ate Rose Store",sari-sari,NCR,Mighty,"Mighty Premium 20s",2,140,280,Cash
TRX-000203,2025-04-30,18:38:25,"Makati Convenience",convenience,NCR,Hope,"Hope Luxury Red 20s",2,120,240,Cash
TRX-000204,2025-04-26,17:05:34,"BGC Express Mart",convenience,NCR,More,"More Menthol 20s",1,140,140,Maya
TRX-000204,2025-04-26,17:05:34,"BGC Express Mart",convenience,NCR,Camel,"Camel Yellow 20s",2,155,310,Maya
TRX-000205,2025-05-24,07:21:44,"Santo Domingo Store",sari-sari,Region IV-A,Marlboro,"Marlboro Red 20s",2,160,320,Cash
TRX-000206,2025-06-13,17:57:30,"Baguio Central",grocery,CAR,Winston,"Winston Red 10s",2,75,150,GCash
TRX-000207,2025-05-09,06:43:19,"Baguio Central",grocery,CAR,Camel,"Camel Blue 20s",1,155,155,Maya
TRX-000208,2025-05-23,20:25:39,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Ice Blast 20s",2,165,330,Maya
TRX-000208,2025-05-23,20:25:39,"CDO Central Store",grocery,Region X,Marlboro,"Marlboro Red 20s",2,160,320,Maya
TRX-000209,2025-05-04,18:43:52,"Real Convenience",convenience,Region IV-A,Marlboro,"Marlboro Ice Blast 20s",2,165,330,GCash
TRX-000209,2025-05-04,18:43:52,"Real Convenience",convenience,Region IV-A,More,"More Menthol 20s",1,140,140,GCash
TRX-000210,2025-04-04,12:35:29,"Heights Store",sari-sari,Region IV-A,Winston,"Winston Red 10s",2,75,150,Cash
TRX-000210,2025-04-04,12:35:29,"Heights Store",sari-sari,Region IV-A,Hope,"Hope Luxury Red 20s",2,120,240,Cash
TRX-000211,2025-04-04,07:24:51,"Mactan Store",sari-sari,Region VII,Marlboro,"Marlboro Red 20s",1,160,160,GCash
TRX-000212,2025-04-17,20:33:58,"Matina Market",sari-sari,Region XI,Fortune,"Fortune Red 20s",2,130,260,Cash
TRX-000212,2025-04-17,20:33:58,"Matina Market",sari-sari,Region XI,Marlboro,"Marlboro Ice Blast 20s",1,165,165,Cash
TRX-000213,2025-05-21,06:45:40,"Dolores Mart",sari-sari,Region III,Philip Morris,"Philip Morris Red 20s",1,140,140,Cash
